bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,3.18448257446289,0,False,Sailfish,30,100,1.9407156569066624,True,1.8386602259889413,2.614570318059997
True,True,3.204418182373047,10,False,Sailfish,30,100,2.749380697659885,True,2.453119497764002,3.5787285806389217
True,True,28.76363754272461,0,True,Cufflinks,10,50,3.5531958612923806,False,2.576468048945627,4.334579999898361
True,True,29.17117691040039,10,True,Cufflinks,10,50,3.629024068139592,False,2.577893738303586,4.402997940138834
True,True,29.160743713378906,0,True,Cufflinks,10,75,3.5877782922776933,False,2.5997084462241684,4.318345326011181
True,True,29.17229461669922,10,True,Cufflinks,10,75,3.6255624585116726,False,2.575303333422399,4.362902993874439
True,True,29.180206298828125,0,True,Cufflinks,10,100,3.613557482548954,False,2.5871382615117744,4.302289142608911
True,True,29.16713714599609,10,True,Cufflinks,10,100,3.5059147485882614,False,2.541666593247185,4.325800857664424
True,True,2.117279052734375,0,True,Salmon,10,50,1.86664172056604,False,1.5864747785713966,2.701447091039148
True,True,2.1804962158203125,10,True,Salmon,10,50,2.3650197428165347,False,1.7643256056259842,3.2486817903809446
True,True,2.1092529296875,0,True,Salmon,10,75,1.840921200198772,False,1.5478977175630972,2.63861902672023
True,True,2.1197967529296875,10,True,Salmon,10,75,2.526442668529936,False,2.29876577226188,3.364759181678263
True,True,2.0909385681152344,0,True,Salmon,10,100,1.9779064276371183,False,1.8153120435243593,2.642157734714228
True,True,2.1147384643554688,10,True,Salmon,10,100,2.43668730135759,False,2.0409186507485244,3.3178544893314688
True,True,1.1079139709472656,0,True,RSEM,10,50,3.2434398953234957,False,2.5541255815130133,4.035607822445753
True,True,1.1995582580566406,10,True,RSEM,10,50,3.418655875608948,False,2.8048138715442734,4.20662189855493
True,True,0.9560165405273438,0,True,RSEM,10,75,3.1518691397058682,False,2.441538038702161,3.935081327511997
True,True,1.0145988464355469,10,True,RSEM,10,75,3.2957583673063113,False,2.6756225541115155,4.078257388326732
True,True,0.8779792785644531,0,True,RSEM,10,100,2.9975654830139,False,2.3874254227882314,3.7728144100587655
True,True,0.8936042785644531,10,True,RSEM,10,100,3.1983628765012577,False,2.543981176766847,3.9704486956548735
True,True,3.794956207275391,0,True,Kallisto,10,50,1.7965743332104296,False,0.8095597146352678,1.9052560487484516
True,True,3.81119155883789,10,True,Kallisto,10,50,1.9930392318069092,False,0.9380190974762104,2.3479541698940163
True,True,3.792022705078125,0,True,Kallisto,10,75,1.7849024498866548,False,0.7860412102425542,1.8860392755664424
True,True,3.79608154296875,10,True,Kallisto,10,75,2.0039342061737084,False,1.082066934285113,2.4244242437695114
True,True,3.7887916564941406,0,True,Kallisto,10,100,1.7589118923979736,False,0.7226339225338123,1.8480658954039917
True,True,3.790870666503906,10,True,Kallisto,10,100,1.951725975424592,False,0.92272545799326,2.395693247503585
True,True,4.181571960449219,0,True,Express,10,50,3.1567035800687244,False,2.38214316788425,3.825614336168504
True,True,4.1959190368652335,10,True,Express,10,50,3.339757426625023,False,2.610873000380052,4.1181777261735535
True,True,4.193122863769531,0,True,Express,10,75,3.1033692091819387,False,2.27957569612672,3.7109048148497714
True,True,4.195526123046875,10,True,Express,10,75,3.2394471391770807,False,2.468568852723465,3.9716297287624616
True,True,4.1935768127441415,0,True,Express,10,100,3.0561231801599784,False,2.2738111993994035,3.6400190697998793
True,True,4.1875,10,True,Express,10,100,3.2008641721353133,False,2.3398884972237473,3.889657398090925
True,True,3.183021545410156,0,True,Sailfish,10,50,1.9036325160842376,False,1.8260748027008264,2.4457287143071063
True,True,3.2209129333496094,10,True,Sailfish,10,50,2.344942162765236,False,2.2804190087761995,3.0501360498515755
True,True,3.194488525390625,0,True,Sailfish,10,75,1.7302976620971495,False,1.6466977312993345,2.317854489331469
True,True,3.195171356201172,10,True,Sailfish,10,75,2.2914798522366993,False,2.0934567074986035,3.102262149494273
True,True,3.182727813720703,0,True,Sailfish,10,100,1.7811088357294664,False,1.6843066460716316,2.2426656366452637
True,True,3.19388198852539,10,True,Sailfish,10,100,2.310544628636955,False,1.9686230209569888,3.131349151371314
True,True,29.169780731201172,0,True,Cufflinks,10,50,3.621358065577332,True,2.681982524113211,4.368964487785292
True,True,29.16167449951172,10,True,Cufflinks,10,50,3.730769359653306,True,3.0102066411602326,4.422242560892424
True,True,29.16638946533203,0,True,Cufflinks,10,75,3.424556610518169,True,2.532333890515012,4.267468590443964
True,True,29.171001434326172,10,True,Cufflinks,10,75,3.6747638037946135,True,2.6940433235652743,4.388953671288972
True,True,29.16838836669922,0,True,Cufflinks,10,100,3.3897559695434114,True,2.5425889271853137,4.225931841069083
True,True,29.16761779785156,10,True,Cufflinks,10,100,3.666198694211517,True,2.5585525804154527,4.343579520530824
True,True,2.1012725830078125,0,True,Salmon,10,50,2.0441868507673635,True,1.9170326221623932,2.7358702489615547
True,True,2.1965408325195312,10,True,Salmon,10,50,2.3496077377480744,True,1.6963563887333322,3.1838959153856106
True,True,2.0992393493652344,0,True,Salmon,10,75,2.4860902781853738,True,2.0348689963611304,3.3171666775977413
True,True,2.1429176330566406,10,True,Salmon,10,75,2.5447128030211745,True,2.117105502761251,3.3979278482562982
True,True,2.0929718017578125,0,True,Salmon,10,100,2.1408221801093106,True,2.009705788390518,2.776737494718076
True,True,2.1215171813964844,10,True,Salmon,10,100,2.42255701211936,True,1.8709888137605752,3.2971693809692346
True,True,1.1320343017578125,0,True,RSEM,10,50,3.2217740445406484,True,2.6124765641284373,4.011268827721813
True,True,1.2084693908691406,10,True,RSEM,10,50,3.4304878585124112,True,2.8349417986580265,4.2034240112558505
True,True,0.9563560485839844,0,True,RSEM,10,75,3.097916409237325,True,2.5756149990440087,3.863222901394682
True,True,1.04058837890625,10,True,RSEM,10,75,3.3422509031278977,True,2.832553617190212,4.1017072159782515
True,True,0.8857383728027344,0,True,RSEM,10,100,3.0332709212801667,True,2.472478528923896,3.794630929041432
True,True,0.887786865234375,10,True,RSEM,10,100,3.1592302136264765,True,2.5921767573958667,3.9055708521425383
True,True,3.796463012695313,0,True,Kallisto,10,50,1.8815558297933117,True,0.890979596989689,1.9688563746146923
True,True,3.810890197753906,10,True,Kallisto,10,50,2.112839510845115,True,1.0629578340845105,2.3991543339582164
True,True,3.7917404174804688,0,True,Kallisto,10,75,1.7958800173440752,True,0.8530895298518655,1.8886287253852256
True,True,3.796207427978516,10,True,Kallisto,10,75,2.0090257420869104,True,0.9041743682841636,2.392591443808953
True,True,3.79018783569336,0,True,Kallisto,10,100,1.7270530113538574,True,0.7686381012476144,1.8093576702111056
True,True,3.7928390502929688,10,True,Kallisto,10,100,1.959756672990995,True,1.0362295440862943,2.4108446913583803
True,True,4.191764831542969,0,True,Express,10,50,3.1361051449699824,True,2.508475849648233,3.7859822104216936
True,True,4.195812225341797,10,True,Express,10,50,3.2551470241270763,True,2.6789460895454047,3.9859511727642016
True,True,4.1930694580078125,0,True,Express,10,75,3.0677067600717582,True,2.370790564519268,3.648653670415288
True,True,4.18975830078125,10,True,Express,10,75,3.1898523088042467,True,2.6930230679236935,3.8881362308643
True,True,4.193531036376953,0,True,Express,10,100,3.0623600801488546,True,2.374565060722765,3.6028789495136766
True,True,4.196128845214844,10,True,Express,10,100,3.1421422108480845,True,2.4010039798994818,3.7858798302668526
True,True,3.190135955810547,0,True,Sailfish,10,50,1.7798849631926443,True,1.6128897692874846,2.395553529970903
True,True,3.224185943603516,10,True,Sailfish,10,50,2.2410232191591426,True,2.0221808394136653,3.0235775442292643
True,True,3.1914024353027344,0,True,Sailfish,10,75,1.6354837468149122,True,1.3729120029701067,2.2433605476737664
True,True,3.202404022216797,10,True,Sailfish,10,75,2.2941574807696914,True,2.0829289150151302,3.1118537196535803
True,True,3.173179626464844,0,True,Sailfish,10,100,1.905418068702542,True,1.9105710484812584,2.274342616116883
True,True,3.1889305114746094,10,True,Sailfish,10,100,2.415290601109983,True,2.1646204890797107,3.2011293634345512
True,True,29.20977783203125,0,True,Cufflinks,50,50,3.928348220650904,False,3.1576954587163835,4.578500534446632
True,True,29.22028732299805,10,True,Cufflinks,50,50,4.033738504903448,False,2.8906612954707955,4.657933216613955
True,True,29.22035980224609,0,True,Cufflinks,50,75,3.7294474752355096,False,2.7545623717890875,4.4664012074834245
True,True,29.216976165771484,10,True,Cufflinks,50,75,3.970828796517329,False,3.198255591333827,4.602483222156301
True,True,29.19873809814453,0,True,Cufflinks,50,100,3.7407817788025617,False,2.86457040685343,4.4374115540430745
True,True,29.201324462890625,10,True,Cufflinks,50,100,3.79172151861314,False,2.7942788657213997,4.516388733440048
True,True,2.157295227050781,0,True,Salmon,50,50,2.5529722374630084,False,2.3809163974606977,3.3625371351132256
True,True,2.352745056152344,10,True,Salmon,50,50,3.0173005152419368,False,2.6382695582076985,3.897042324318724
True,True,2.1554031372070312,0,True,Salmon,50,75,2.445977629334355,False,1.8279505283026305,3.3076029938260563
True,True,2.2111968994140625,10,True,Salmon,50,75,3.2561594896573967,False,2.2808514256942063,4.1558134988395175
True,True,2.1579360961914062,0,True,Salmon,50,100,2.3324990549181783,False,1.6242820958356683,3.194095107863117
True,True,2.198413848876953,10,True,Salmon,50,100,3.000906728265852,False,1.95525468282018,3.911947146717448
True,True,3.011932373046875,0,True,RSEM,50,50,3.9233657905822,False,3.2614056270741387,4.742574162211764
True,True,3.529579162597656,10,True,RSEM,50,50,4.1484132265599385,False,3.5212858756518783,4.956508814670466
True,True,2.15576171875,0,True,RSEM,50,75,3.776855120633633,False,3.1264106691802205,4.598628245039885
True,True,2.3935699462890625,10,True,RSEM,50,75,3.9980377742882736,False,3.3252754624773733,4.8058630948702445
True,True,1.8260612487792969,0,True,RSEM,50,100,3.680823933291936,False,3.0439200176174626,4.497776663969463
True,True,2.004505157470703,10,True,RSEM,50,100,3.921543420808607,False,3.302776685205857,4.728373669817832
True,True,3.798076629638672,0,True,Kallisto,50,50,2.0138479958718314,False,1.039017321997412,2.3213498360212905
True,True,3.837421417236328,10,True,Kallisto,50,50,2.3750414416729257,False,1.4423229557455746,2.961919179051547
True,True,3.796470642089844,0,True,Kallisto,50,75,1.9075188461066293,False,0.877371345869774,2.196176185039973
True,True,3.8102340698242183,10,True,Kallisto,50,75,2.336799831348111,False,1.4143046881283317,2.9901078801563976
True,True,3.794486999511719,0,True,Kallisto,50,100,1.9191304138606144,False,0.951823035315912,2.199480914862356
True,True,3.7980995178222656,10,True,Kallisto,50,100,2.463683999783557,False,2.2390240466000937,3.1307710597448137
True,True,4.192420959472656,0,True,Express,50,50,3.741534491935011,False,3.099697902073141,4.502551244912722
True,True,4.191352844238281,10,True,Express,50,50,4.021172340573358,False,3.3240395117722468,4.823811882474733
True,True,4.1927757263183585,0,True,Express,50,75,3.6653361037165,False,2.9914387392804724,4.380705151679877
True,True,4.195018768310547,10,True,Express,50,75,3.849019334654786,False,3.1276877875398506,4.65758949662434
True,True,4.191783905029297,0,True,Express,50,100,3.6200693955493017,False,2.9073576081311727,4.3159120160009055
True,True,4.194171905517578,10,True,Express,50,100,3.7974787491406423,False,3.1183011087185672,4.585830004787892
True,True,3.19802474975586,0,True,Sailfish,50,50,2.220552619866346,False,2.142483323659504,2.923378743036037
True,True,3.300975799560547,10,True,Sailfish,50,50,2.7706679495576334,False,2.2668429487005843,3.6205108237143184
True,True,3.1915817260742188,0,True,Sailfish,50,75,2.0369879978069063,False,1.8308451923086115,2.763128376799137
True,True,3.222240447998047,10,True,Sailfish,50,75,3.066225261756694,False,2.529212125605397,3.74147069985928
True,True,3.18936538696289,0,True,Sailfish,50,100,2.621332101120809,False,2.2247919564926817,2.7491950422196725
True,True,3.2052574157714844,10,True,Sailfish,50,100,2.976441689378845,False,2.58068553477062,3.794396019459136
True,True,29.16930389404297,0,True,Cufflinks,50,50,3.8096445452718006,True,2.828653452949212,4.523806405715924
True,True,29.17519378662109,10,True,Cufflinks,50,50,4.0282091897437615,True,2.8997767425921155,4.645324591235324
True,True,29.20178604125977,0,True,Cufflinks,50,75,3.7860191751026417,True,2.8934177400404653,4.4754770923064955
True,True,29.21054458618164,10,True,Cufflinks,50,75,3.8408842400591903,True,2.756392652570268,4.552338903371443
True,True,29.179218292236328,0,True,Cufflinks,50,100,3.8602427508527466,True,2.9914254508566547,4.4777425749972055
True,True,29.202999114990234,10,True,Cufflinks,50,100,3.8468657386825424,True,2.7793655756698232,4.532737185175591
True,True,2.189197540283203,0,True,Salmon,50,50,2.275034792561396,True,1.4634450317704275,3.165066178389756
True,True,2.3384246826171875,10,True,Salmon,50,50,2.9508806378286985,True,2.470704429722788,3.830338412181973
True,True,2.1505699157714844,0,True,Salmon,50,75,2.21505564736031,True,1.9496339237992624,3.0480687250119742
True,True,2.2143783569335938,10,True,Salmon,50,75,3.36300994273886,True,2.1466860556475256,4.237852259100245
True,True,2.1321678161621094,0,True,Salmon,50,100,2.745309059940828,True,2.2377949932739227,3.559579883991196
True,True,2.189178466796875,10,True,Salmon,50,100,3.0210941574770613,True,1.9566485792052035,3.8766957634736
True,True,2.819770812988281,0,True,RSEM,50,50,3.8389932022394313,True,3.251170828749743,4.6473978375991525
True,True,3.282947540283203,10,True,RSEM,50,50,4.093720335027956,True,3.523797174883439,4.8802871484296375
True,True,2.0729293823242188,0,True,RSEM,50,75,3.708120784814621,True,3.1285608065593205,4.5130421149767175
True,True,2.359394073486328,10,True,RSEM,50,75,3.902341813533308,True,3.358037694041078,4.682979095571961
True,True,1.8200416564941408,0,True,RSEM,50,100,3.637848824605407,True,3.178277486588598,4.441474555419012
True,True,1.960601806640625,10,True,RSEM,50,100,3.8272820176297255,True,3.3112048201455497,4.614338176584965
True,True,3.800453186035156,0,True,Kallisto,50,50,2.027634965777544,True,0.9498777040368748,2.3297638750133163
True,True,3.83370590209961,10,True,Kallisto,50,50,2.3915701954182165,True,1.443888546777372,2.9416455761145817
True,True,3.794979095458984,0,True,Kallisto,50,75,1.949926443667912,True,1.0195316845312554,2.2355284469075487
True,True,3.810192108154297,10,True,Kallisto,50,75,2.386249196708923,True,1.4528593357958524,3.0304863777685505
True,True,3.7938385009765625,0,True,Kallisto,50,100,1.9636934052380188,True,0.9768083373380664,2.203304916138483
True,True,3.800346374511719,10,True,Kallisto,50,100,2.3075174312031312,True,1.3306166672944384,3.000633607522555
True,True,4.193096160888672,0,True,Express,50,50,3.66426109589254,True,3.088950734218036,4.4024737478250655
True,True,4.185523986816406,10,True,Express,50,50,3.873462436555275,True,3.2762273597558087,4.659211634656751
True,True,4.192718505859375,0,True,Express,50,75,3.6041623086692,True,2.9667938583779003,4.29649758166821
True,True,4.194015502929688,10,True,Express,50,75,3.7682850472737655,True,3.1699593646888484,4.537788882232335
True,True,4.191974639892578,0,True,Express,50,100,3.5946212406817484,True,3.0906494823904516,4.260400801857593
True,True,4.193614959716797,10,True,Express,50,100,3.7075582541249936,True,3.1630032582332763,4.46080090462349
True,True,3.204753875732422,0,True,Sailfish,50,50,2.403532304849433,True,1.6999244027424767,2.8879490825650462
True,True,3.2817039489746094,10,True,Sailfish,50,50,2.9325244970505424,True,2.4729757345942285,3.62800862818269
True,True,3.178272247314453,0,True,Sailfish,50,75,2.959885298494592,True,2.271911273859896,2.8014928924596734
True,True,3.2236251831054688,10,True,Sailfish,50,75,3.0095826089835063,True,2.528569640012892,3.7523711662617742
True,True,3.19717788696289,0,True,Sailfish,50,100,2.5977719483677517,True,1.570075705321604,2.7610327810233914
True,True,3.2133560180664062,10,True,Sailfish,50,100,2.9021062824908217,True,2.091068731500012,3.7462549986483418
True,True,29.20943832397461,0,True,Cufflinks,30,50,3.79981663362813,False,2.725527781496702,4.476364779105363
True,True,29.1258544921875,10,True,Cufflinks,30,50,3.85506099689125,False,2.858254393036713,4.544158740383997
True,True,29.193988800048828,0,True,Cufflinks,30,75,3.720721454182459,False,2.7232503803830994,4.418451942166005
True,True,29.16110992431641,10,True,Cufflinks,30,75,3.7971567019398185,False,2.799939875727057,4.494456546404773
True,True,29.19057846069336,0,True,Cufflinks,30,100,3.7273818238003438,False,2.7042191745716475,4.399572143522803
True,True,29.170936584472656,10,True,Cufflinks,30,100,3.748719712155825,False,2.8193596503044582,4.444788240022504
True,True,2.1774559020996094,0,True,Salmon,30,50,2.6024506805778724,False,1.3807537708039002,3.4975156883526086
True,True,2.267505645751953,10,True,Salmon,30,50,2.8928734068887656,False,1.833784374656479,3.794299788349664
True,True,2.1179161071777344,0,True,Salmon,30,75,2.282100737285848,False,2.058084224750925,3.067688179595326
True,True,2.17303466796875,10,True,Salmon,30,75,3.0369521009212845,False,2.634990864696642,3.898587523518839
True,True,2.106800079345703,0,True,Salmon,30,100,2.406523148943849,False,2.1588748984559967,3.173361116894232
True,True,2.1688995361328125,10,True,Salmon,30,100,3.0560048536686315,False,2.208683161037417,3.873939916275313
True,True,2.040267944335937,0,True,RSEM,30,50,3.6831263212804672,False,3.019685279698438,4.503879847221878
True,True,2.30535888671875,10,True,RSEM,30,50,3.9212675824423022,False,3.2905154097801748,4.731362937811996
True,True,1.5701522827148438,0,True,RSEM,30,75,3.5890242052304484,False,2.9724342769573653,4.395607850502297
True,True,1.7371139526367188,10,True,RSEM,30,75,3.7799909284992617,False,3.1541195255158465,4.579626993795866
True,True,1.32928466796875,0,True,RSEM,30,100,3.3971801976491998,False,2.813067002892949,4.208347284946133
True,True,1.43902587890625,10,True,RSEM,30,100,3.6459849154459927,False,3.0434408762444733,4.447124217098343
True,True,3.799041748046875,0,True,Kallisto,30,50,1.9146604305892216,False,0.8744818176994664,2.1611283253624998
True,True,3.8236236572265625,10,True,Kallisto,30,50,2.2074189168168123,False,1.2440295890300217,2.7128600646644574
True,True,3.7967453002929688,0,True,Kallisto,30,75,1.8737273806466797,False,0.9703468762300932,2.0957967936048023
True,True,3.8038864135742183,10,True,Kallisto,30,75,2.219191440217979,False,1.2995072987004876,2.846541219685246
True,True,3.793476104736328,0,True,Kallisto,30,100,1.8375884382355112,False,0.8876173003357362,2.0583121211083863
True,True,3.796573638916016,10,True,Kallisto,30,100,2.184719815150272,False,1.302979936748249,2.8140677126092024
True,True,4.1916465759277335,0,True,Express,30,50,3.5215159647563747,False,2.8103669536816254,4.271422437875373
True,True,4.192249298095703,10,True,Express,30,50,3.7892153563494095,False,3.0939257345240097,4.578361470641764
True,True,4.192249298095703,0,True,Express,30,75,3.451777227769821,False,2.7972744673222416,4.162875827952013
True,True,4.1944427490234375,10,True,Express,30,75,3.643232512350188,False,2.9007329836987896,4.434086921071814
True,True,4.183704376220703,0,True,Express,30,100,3.4155075355927837,False,2.6901163043277223,4.086374069604665
True,True,4.191947937011719,10,True,Express,30,100,3.5737393237317066,False,2.8536008799779404,4.349626959906709
True,True,3.1871261596679688,0,True,Sailfish,30,50,2.4577759583307586,False,2.141731894767141,2.7248900028380363
True,True,3.2489547729492188,10,True,Sailfish,30,50,2.7263685439436145,False,2.273949892550008,3.4463724891639065
True,True,3.1933746337890625,0,True,Sailfish,30,75,2.7014902713370548,False,1.2603099457949198,2.5780199850322116
True,True,3.1947097778320312,10,True,Sailfish,30,75,3.2288903318850566,False,2.48521019101124,3.5568257515520822
True,True,3.17422866821289,0,True,Sailfish,30,100,2.4689230535643065,False,2.1618170401676924,2.655051951636065
True,True,3.2175216674804688,10,True,Sailfish,30,100,2.775442959333648,False,1.701654317325748,3.5722487444248534
True,True,29.18779754638672,0,True,Cufflinks,30,50,3.7287213561455412,True,2.693172738119736,4.437587116881517
True,True,29.21055603027344,10,True,Cufflinks,30,50,3.8926354635015263,True,2.7480639251388315,4.537388363536813
True,True,29.10995483398437,0,True,Cufflinks,30,75,3.562823212662912,True,2.6509482903732415,4.3689017155043866
True,True,29.196517944335934,10,True,Cufflinks,30,75,3.80771425593746,True,2.690957643044936,4.490112914628232
True,True,29.188129425048828,0,True,Cufflinks,30,100,3.666213680638653,True,2.591565427164917,4.371477384391929
True,True,29.20348358154297,10,True,Cufflinks,30,100,3.8252352199476216,True,2.810400556101999,4.458032587418437
True,True,2.160888671875,0,True,Salmon,30,50,2.271679005974424,True,2.1598979010340966,3.0525823727682164
True,True,2.3161354064941406,10,True,Salmon,30,50,2.6696794162477397,True,1.6489451821656724,3.534186079819268
True,True,2.1462173461914062,0,True,Salmon,30,75,2.1626838658778924,True,1.2711443179490782,2.930893022406025
True,True,2.1989402770996094,10,True,Salmon,30,75,2.7452622163775597,True,1.66133934000604,3.626845210679308
True,True,2.154014587402344,0,True,Salmon,30,100,2.013090138125056,True,1.2201080880400552,2.8699178322629764
True,True,2.1696853637695312,10,True,Salmon,30,100,2.8068512542010398,True,1.6694098672877826,3.7438678707974518
True,True,2.0205307006835938,0,True,RSEM,30,50,3.658255678244487,True,3.0607356034493187,4.464828623762784
True,True,2.4594039916992188,10,True,RSEM,30,50,3.8514528201649814,True,3.3978514035597005,4.625873275381374
True,True,1.5139503479003906,0,True,RSEM,30,75,3.591419692440144,True,2.974249102386876,4.389586348918696
True,True,1.7459869384765625,10,True,RSEM,30,75,3.705155268964451,True,3.162295502772752,4.478648008336583
True,True,1.3336448669433594,0,True,RSEM,30,100,3.4410192152508503,True,2.9590938862836205,4.232204261859992
True,True,1.3931770324707031,10,True,RSEM,30,100,3.5656164480355046,True,3.0935862655917,4.345047936545455
True,True,3.798656463623047,0,True,Kallisto,30,50,1.9352048674265812,True,1.2688119037397805,2.162265614298021
True,True,3.8264122009277344,10,True,Kallisto,30,50,2.299768711919799,True,1.4027770696103474,2.7776297840629542
True,True,3.793956756591797,0,True,Kallisto,30,75,1.866523625532844,True,0.8744818176994664,2.078782960196963
True,True,3.80438232421875,10,True,Kallisto,30,75,2.2140752085028086,True,1.2410481506716444,2.7895948124057184
True,True,3.79293441772461,0,True,Kallisto,30,100,1.914818980447473,True,1.3882788634596392,2.053385799817482
True,True,3.7965164184570312,10,True,Kallisto,30,100,2.182756931040399,True,1.3634239329171765,2.8159892697727047
True,True,4.192790985107422,0,True,Express,30,50,3.4730765686531577,True,2.8594205270174813,4.203103630980142
True,True,4.195964813232422,10,True,Express,30,50,3.7227359039602415,True,3.220223186986674,4.476647035862563
True,True,4.188568115234375,0,True,Express,30,75,3.4243752088079162,True,2.8214349159542187,4.0885549365196034
True,True,4.1846923828125,10,True,Express,30,75,3.5504069275883627,True,2.9376382340904126,4.315148184691636
True,True,4.193157196044922,0,True,Express,30,100,3.3950186952447194,True,2.804377990145196,4.047791428914991
True,True,4.194328308105469,10,True,Express,30,100,3.5139204282576584,True,2.931422271321642,4.2451307649683265
True,True,3.208698272705078,0,True,Sailfish,30,50,2.261072451390823,True,1.15106325335375,2.717578975363936
True,True,3.256168365478516,10,True,Sailfish,30,50,2.7451294655032554,True,1.6054127981530513,3.3439951352125163
True,True,3.1972694396972656,0,True,Sailfish,30,75,2.559212156030079,True,1.2445245115700838,2.574447990435435
True,True,3.2162628173828125,10,True,Sailfish,30,75,2.6956305019185938,True,2.031448861859384,3.524899585798589
True,True,3.178997039794922,0,True,Sailfish,30,100,2.7818271529324283,True,2.183155915434013,2.640153356148501
True,True,3.206626892089844,10,True,Sailfish,30,100,2.836482357458148,True,2.1545761169178856,3.610445091498292
